page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
http://www.politifact.com/truth-o-meter/statements/2018/apr/30/todd-rokita/did-luke-messer-and-mike-braun-raise-taxes-indiana/	"""I am the only one onstage who has never voted to raise your taxes. These two, each, a billion dollars worth of votes to raise your taxes."""	half-true	['Candidate Biography', 'Taxes']	http://www.wlfi.com/	http://www.wlfi.com/content/news/Tonight-at-7-pm--Republican-Senate-Candidate-Debate-480562511.html	2018/04/30
http://www.politifact.com/truth-o-meter/statements/2018/apr/27/diamond-and-silk/were-diamond-and-silk-paid-trump-campaign/	"""We have never been paid by the Trump campaign."""	mostly true	['Campaign Finance']	http://abcnews.go.com/	http://abcnews.go.com/Politics/diamond-silk-trump-campaign-paid-fec-filing-shows/story?id=54747367	2018/04/27
http://www.politifact.com/california/statements/2018/apr/27/gavin-newsom/gavin-newsoms-false-claim-he-was-first-take-nra-an/	"Gavin Newsom was ""the first to take on the National Rifle Association and win."""	false	"['Elections', 'Guns', 'Public Safety', ""The 2018 California Governor's Race""]"			2018/04/27
http://www.politifact.com/truth-o-meter/statements/2018/apr/27/donald-trump/donald-trump-iran-150-billion-and-18-billion-c/	"The nuclear deal gave Iran ""$150 billion, giving $1.8 billion in cash — in actual cash carried out in barrels and in boxes from airplanes."""	half-true	['Iran', 'Nuclear']	https://www.washingtonpost.com/	https://www.washingtonpost.com/news/the-fix/wp/2018/04/26/trumps-unwieldy-fox-and-friends-interview-annotated/?utm_term=.5b734400ac6f	2018/04/27
http://www.politifact.com/truth-o-meter/statements/2018/apr/27/jenny-wilson/yes-1-million-mitt-romneys-failed-white-house-bid-/	"Says Mitt Romney is using ""a million of his presidential campaign dollars to finance his Utah Senate race."""	true	['Campaign Finance']	https://wilsonforsenate.com/	https://wilsonforsenate.com/uncategorized/romney-campaign-granted-special-privilege-to-gather-voters-data-by-lt-gov-cox/	2018/04/27
http://www.politifact.com/wisconsin/statements/2018/apr/27/ron-johnson/sen-ron-johnson-says-people-walk-us-border-say-few/	"""We have laws on the books where people can walk right up to our ports of entry, say ‘I have a credible fear of persecution,’ and we bring them in. We don’t send them back."""	mostly false	['Immigration']	https://www.wtmj.com/	https://www.wtmj.com/shows/jeff-wagner	2018/04/27
http://www.politifact.com/texas/statements/2018/apr/26/steve-adler/steve-adler-jeopardy-austin-safety-best-place-live/	"Says Austin is the ""safest big city in Texas with an unemployment rate under 3% that has been named the best place to live in the entire United States two years running.""  "	mostly true	['City Government', 'Crime', 'Economy', 'History']			2018/04/26
http://www.politifact.com/truth-o-meter/statements/2018/apr/26/donald-trump/donald-trump-target-remarks-unemployment-kanye/	"""Kanye (West) looks and he sees black unemployment at the lowest it’s been in the history of our country. He sees Hispanic unemployment at the lowest it’s been in the history of our country. He sees (women’s unemployment) the lowest it’s been in now almost 19 years."""	mostly true	['Diversity', 'Economy', 'Jobs', 'Women']	https://nypost.com/	https://nypost.com/2018/04/26/trump-praises-kanye-for-his-great-taste/	2018/04/26
http://www.politifact.com/florida/statements/2018/apr/26/our-future-florida/did-gov-rick-scott-sign-bill-could-make-most-beach/	"Says Florida Gov. Rick Scott ""just signed a bill that could make most of Florida’s beaches private."""	mostly false	['Environment']			2018/04/26
http://www.politifact.com/truth-o-meter/statements/2018/apr/26/oath-keepers/no-california-bill-would-not-ban-bible-sales/	"""California State Assembly bill would ban the (sale of the) Bible!"" "	mostly false	['Legal Issues', 'Religion']	https://www.oathkeepers.org/	https://www.oathkeepers.org/california-state-assembly-bill-ban-bible/	2018/04/26
http://www.politifact.com/ohio/statements/2018/apr/26/dennis-kucinich/dennis-kucinich-said-he-didnt-hide-payment-syria-s/	"Says of disclosing his $20,000 speech about Syria, ""there was no hiding. I released it."""	half-true	['Campaign Finance', 'Elections', 'Foreign Policy']	https://kucinich.com/	https://kucinich.com/dennis-talks-about-the-campaign-with-clevelands-one-and-only-mike-trivisonno-on-wtam-radio/	2018/04/26
http://www.politifact.com/truth-o-meter/statements/2018/apr/26/evan-jenkins/how-much-have-republicans-cut-epa-budget-staff-two/	"""I’ve cut a half a billion (dollars) out of the EPA just in the last two years. We’ve cut 3,000 jobs out of the EPA."""	mostly true	['Energy', 'Environment', 'Government regulation']			2018/04/26
http://www.politifact.com/new-york/statements/2018/apr/26/james-tedisco/ny-may-raise-wages-tipped-workers-heres-what-happe/	"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure."""	true	['Economy', 'Jobs']			2018/04/26
http://www.politifact.com/north-carolina/statements/2018/apr/25/lawana-mayfield/charlotte-city-councilor-pieces-911-planes-havent-/	"""I am still waiting for someone to produce pieces of the alleged plane"" that caused the Twin Towers to collapse."	pants on fire!	['9/11', 'Homeland Security']			2018/04/25
http://www.politifact.com/punditfact/statements/2018/apr/25/nrtonline/no-senate-minority-leader-nancy-pelosi-not-resigni/	"""BREAKING: Nancy Pelosi to resign after new revelations."""	pants on fire!	['Fake news']	http://nrtonline.info/	http://nrtonline.info/breaking-nancy-pelosi-to-resign-after-new-revelations/	2018/04/25
http://www.politifact.com/punditfact/statements/2018/apr/25/blog-posting/barack-obama-has-security-company-camps-outside-3-/	"""Obama’s Private ‘security’ Company Sets Up Massive Camps Outside 3 Major Cities."""	pants on fire!	['Fake news']	http://www.newsfeedusa.us/	http://www.newsfeedusa.us/2018/04/obamas-private-security-company-sets-up.html	2018/04/25
http://www.politifact.com/new-york/statements/2018/apr/25/kirsten-gillibrand/are-people-color-arrested-more-often-marijuana-new/	"""Black and Latino people in NYC are arrested at TEN times the rate of white people for virtually the same rate of marijuana usage."""	true	['Criminal Justice', 'Marijuana']			2018/04/25
http://www.politifact.com/wisconsin/statements/2018/apr/25/randy-bryce/campaign-staff-randy-bryce-whos-running-paul-ryans/	"""Our campaign staff was the first to unionize in the history of politics."""	mostly true	['Elections', 'Labor', 'Unions', 'Workers']			2018/04/25
http://www.politifact.com/punditfact/statements/2018/apr/24/newstarget/no-government-has-not-approved-human-consumption-h/	"""USDA approves slaughterhouses producing horse meat for human consumption"""	mostly false	['Fake news']	https://newstarget.com/	https://newstarget.com/2016-02-23-usda-approves-slaughterhouses-producing-horse-meat-for-human-consumption.html	2018/04/24
http://www.politifact.com/texas/statements/2018/apr/24/greg-abbott/greg-abbott-claim-about-border-apprehensions-heroi/	"Says that as of March 2018 compared with 2017, ""there’s been a more than 200 percent increase in the number of people who are apprehended coming across the border. And, I’ll tell you this, there’s been a more than 200 percent increase in apprehension of heroin coming across the border."""	mostly false	['Drugs', 'Immigration']	https://soundcloud.com/	https://soundcloud.com/ktsa-ktsanews/gov-greg-abbott-says-putting-the-guard-on-the-border-is-not-new	2018/04/24
http://www.politifact.com/punditfact/statements/2018/apr/24/blog-posting/no-denzel-washington-didnt-praise-trump-averting-w/	"""Denzel Washington: With Trump we avoided war with Russia and Orwellian Police State"" "	pants on fire!	['Fake news']			2018/04/24
http://www.politifact.com/punditfact/statements/2018/apr/24/blog-posting/website-falsely-claims-applications-accepted-nonex/	"""Apply Now and Win the Canada Diversity Immigration Visa Lottery (DV-2019) Program | Live and Work in Canada."""	pants on fire!	['Fake news', 'Immigration']	http://bitcoingrower.life/	http://bitcoingrower.life/2018/04/15/apply-now-and-win-the-canada-diversity-immigration-visa-lottery-dv-2019-program-live-and-work-in-canada-insurance-loan-mortgage-tax-laws-mesothelioma/	2018/04/24
http://www.politifact.com/truth-o-meter/statements/2018/apr/24/ro-khanna/are-most-our-taxes-spent-war-terror-no/	"""Most of our taxes are spent on the so-called ‘War on Terror.’"""	false	['Federal Budget', 'Military', 'Taxes', 'Terrorism']			2018/04/24
http://www.politifact.com/florida/statements/2018/apr/24/gwen-graham/did-gwen-graham-vote-favor-legislation-denying-res/	"Says the 2015 vote on the American Security Against Foreign Enemies Act ""was not a vote to deny access to the U.S."""	half-true	['Immigration']			2018/04/24
http://www.politifact.com/north-carolina/statements/2018/apr/24/bernie-s/sanders-says-us-military-spending-bigger-next-12-n/	"""We’ve spent more money on the military than the next 12 nations combined."""	mostly true	['Federal Budget', 'Military']			2018/04/24
http://www.politifact.com/truth-o-meter/statements/2018/apr/24/dean-heller/middle-class-tax-cuts-weapon-nevada-senate-race/	"Says Jacky Rosen promised ""to repeal middle-class tax cut."""	mostly false	['Taxes']	https://www.deanheller.com/	https://www.deanheller.com/heller-campaign-releases-new-digital-ad-jacky-rosens-reckless-promise-repeal-middle-class-tax-cut/	2018/04/24
http://www.politifact.com/punditfact/statements/2018/apr/23/blog-posting/false-claim-circulates-about-allegiant-air-offerin/	"""Allegiant Air is rewarding everyone with 2 free plane tickets to celebrate April Aviation Week!"""	pants on fire!	['Fake news']			2018/04/23
http://www.politifact.com/punditfact/statements/2018/apr/23/red-state-wave/no-laura-ingraham-wasnt-fired/	"""Laura Ingraham just fired!!!"""	pants on fire!	['Fake news']	http://redstatewave.com/	http://redstatewave.com/article.asp?id=124965	2018/04/23
http://www.politifact.com/punditfact/statements/2018/apr/23/blog-posting/website-falsely-claims-desmond-tutu-died-texas/	"""Archbishop Desmond Tutu dies while holidaying in Texas"""	pants on fire!	['Fake news']			2018/04/23
http://www.politifact.com/truth-o-meter/statements/2018/apr/23/bill-hightower/1700-families-generate-80-percent-crime-mobile-ala/	"""In Mobile, it’s something like, 1,700 families generate 80 percent of the crime. We know who those families are."""	half-true	['Crime', 'Education']	https://www.al.com/	https://www.al.com/news/0a9300-live-from-the-reckon-by-http-al-com-al-com-gop-governor-s-debate.html	2018/04/23
http://www.politifact.com/texas/statements/2018/apr/23/ted-cruz/ted-cruz-correct-facebook-shut-down-chick-fil-appr/	"Says Facebook shut down a ""Chick-Fil-A Appreciation Day."""	half-true	['Food']			2018/04/23
http://www.politifact.com/truth-o-meter/statements/2018/apr/22/donald-trump/trump-wrongly-says-north-korea-has-agreed-denuclea/	"Says North Korea has ""agreed to denuclearization."""	false	['Foreign Policy']			2018/04/22
http://www.politifact.com/punditfact/statements/2018/apr/20/blog-posting/no-british-intelligence-didnt-sieze-400-billion-cl/	"""British Intelligence Seizes Clinton Foundation Warehouse, $400 Million In Cash."""	pants on fire!	['Fake news']	http://nrtonline.info/	http://nrtonline.info/breaking-british-intelligence-seizes-clinton-foundation-warehouse-400-million-in-cash/	2018/04/20
http://www.politifact.com/truth-o-meter/statements/2018/apr/20/donald-trump/trump-falsely-says-comey-memos-disprove-collusion-/	"""James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION"""	pants on fire!	['Crime', 'Legal Issues']			2018/04/20
http://www.politifact.com/florida/statements/2018/apr/20/republican-party-florida/florida-republicans-attack-sen-bill-nelsons-legisl/	"""Out of 860 bills (Sen. Bill Nelson has) introduced in Congress, only 10 have passed."""	mostly false	['Congress']			2018/04/20
http://www.politifact.com/north-carolina/statements/2018/apr/20/duane-hall/democrat-touts-party-endorsement-party-we-want-you/	Claims to be endorsed by the Democratic Party.	false	['Elections']			2018/04/20
http://www.politifact.com/truth-o-meter/statements/2018/apr/20/matthew-rosendale/did-congress-vote-give-itself-pay-raise-year/	"Says Sen. Jon Tester ""took an income raise in the omnibus bill."""	pants on fire!	['Congress']			2018/04/20
http://www.politifact.com/punditfact/statements/2018/apr/20/yournewswirecom/hillary-clinton/	"""Clinton Email: We must destroy Syria for Israel"""	false	['Fake news']			2018/04/20
http://www.politifact.com/wisconsin/statements/2018/apr/20/tony-evers/did-scott-walker-take-1-billion-wisconsin-schools-/	"Says that despite a recent increase in school funding, Scott Walker ""has taken over a billion dollars from the public schools."" "	mostly false	['Education', 'State Budget', 'State government spending ']	http://wsau.com/	http://wsau.com/news/articles/2018/mar/23/listen-tony-evers-makes-campaign-stop-in-wausau/	2018/04/20
http://www.politifact.com/california/statements/2018/apr/19/john-chiang/do-majority-americans-live-states-legal-marijuana/	"""A majority of Americans now live in states where they have decided to legalize cannabis,"" including recreational and medical marijuana."	true	"['Criminal Justice', 'Marijuana', 'States', ""The 2018 California Governor's Race""]"	http://www.treasurer.ca.gov/	http://www.treasurer.ca.gov/Consortium-letter-to-Sessions-3.29.18-SIGNED.pdf	2018/04/19
http://www.politifact.com/truth-o-meter/statements/2018/apr/19/donald-trump/donald-trump-correct-about-size-us-trade-deficit-j/	"""The United States has a massive trade deficit with Japan. It's anywhere from $69 billion to a $100 billion a year."""	half-true	['Corrections and Updates', 'Economy', 'Foreign Policy', 'Trade']	https://www.whitehouse.gov/	https://www.whitehouse.gov/briefings-statements/remarks-president-trump-prime-minister-abe-japan-joint-press-conference/	2018/04/19
http://www.politifact.com/florida/statements/2018/apr/19/florida-democratic-party/florida-democrats-slam-rick-scott-defrauding-peopl/	"""X marks the spot at every HCA location where (Gov. Rick Scott) probably defrauded taxpayers."""	mostly true	['Health Care']			2018/04/19
